TICKETNO,ADV_DATE,BRANCHID,ADV_AMOUNT,NETWEIGHT,CAP_AMOUNT,ACCR_INTEREST,CAPITAL_PAY,AVG_KARATAGE,PRODUCTINTEREST,PRODUCTNAME,GENDER,SECTOR_DESC,SUBSECTOR_DESC,TICKET_AGE,CLASSIFI_BUCKET
90034521,22-Sep-22,9,170100,25.46,170100,4473.86,0,17.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
20026613,22-Sep-22,2,60100,7.77,60100,1580.71,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,39,1A
90034522,22-Sep-22,9,110100,15.73,98923.39,65.03,11176.61,18.67,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
60179245,22-Sep-22,6,61000,8.12,61000,1604.38,0,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,39,1A
100327897,22-Sep-22,10,395911,50.05,395911,10413,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
40095253,22-Sep-22,4,215769.71,24.14,215769.71,5675.04,0,19,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327898,22-Sep-22,10,131538.26,19.88,131538.26,3459.64,0,16,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
40095254,22-Sep-22,4,40072.2,5.9,40072.2,1053.95,0,19,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
100327900,22-Sep-22,10,73357.22,9.94,73357.22,1929.4,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327911,22-Sep-22,10,60200,8.39,60200,1583.34,0,20,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327899,22-Sep-22,10,65070.28,7.85,65070.28,1711.44,0,21,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
80102195,22-Sep-22,8,229802.99,30.67,229802.99,6044.14,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
100327906,22-Sep-22,10,37528,8.11,37528,987.04,0,14,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
80102199,22-Sep-22,8,66045.38,7.9,66045.38,1737.08,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
70198220,22-Sep-22,7,81932.16,7.9,81932.16,2154.93,0,22,24,RP - Pawning - Normal Scheme,M,Agriculture,Other Crops,39,1A
100327891,22-Sep-22,10,197119.09,35.85,197119.09,5184.51,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
40095256,22-Sep-22,4,50100,7.45,50100,1317.7,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
100327880,22-Sep-22,10,309898.15,43.64,309898.15,8150.75,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327909,22-Sep-22,10,50200,23.08,50200,1320.33,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327884,22-Sep-22,10,60200,13.06,60200,1583.34,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
100327883,22-Sep-22,10,108897,16.96,108897,2864.14,0,17,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
70198214,22-Sep-22,7,40100,6,40100,1054.68,0,18,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,39,1A
90034523,22-Sep-22,9,30100,4.08,30100,791.67,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327913,22-Sep-22,10,62000,32.18,62000,1630.68,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
100327895,22-Sep-22,10,41240.09,5.37,41240.09,1084.67,0,17,24,RP - Pawning - Normal Scheme,F,Trading,Other,39,1A
100327888,22-Sep-22,10,75100,40.25,75100,1975.23,0,17,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327887,22-Sep-22,10,60100,15,60100,1580.71,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327904,22-Sep-22,10,69877.38,18.66,69877.38,1837.87,0,18,24,Pawning - Normal Scheme,F,Trading,Fishery Trading,39,1A
100327889,22-Sep-22,10,150100,19.9,150100,3947.84,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
80102192,22-Sep-22,8,125100,17.72,125100,3290.3,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
100327910,22-Sep-22,10,45161.05,8.05,45161.05,1187.8,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
60179247,22-Sep-22,6,49665,9,49665,1306.26,0,14,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,39,1A
70198227,22-Sep-22,7,80099.99,11.69,80099.99,2106.74,0,17.33,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,39,1A
80102193,22-Sep-22,8,450100,54.66,450100,11838.25,0,20.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,39,1A
50158150,22-Sep-22,5,100100,17.84,100100,2632.77,0,22,24,Pawning - Normal Scheme,M,Consumption,Consumption,39,1A
50158133,21-Sep-22,5,13000,2.35,13000,350.47,0,14,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
50158132,21-Sep-22,5,74000,8.54,74000,1994.96,0,23,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
50158131,21-Sep-22,5,67000,8.05,67000,1806.25,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
50158142,21-Sep-22,5,38478,4.05,38478,1037.32,0,20,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
60179234,21-Sep-22,6,145000,15.15,145000,3909.04,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
60179241,21-Sep-22,6,44350,5.76,44350,1195.63,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
70198207,21-Sep-22,7,81100,11.5,81100,2186.37,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
70198199,21-Sep-22,7,124638.67,16.88,124638.67,3360.13,0,19,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
60179232,21-Sep-22,6,60100,9.94,60100,1620.23,0,19,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
70198208,21-Sep-22,7,70100,17.17,70100,1889.82,0,16,24,Pawning - Normal Scheme,F,Agriculture,Other Crops,40,1A
100327864,21-Sep-22,10,80200,14.03,80200,2162.1,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
30070388,21-Sep-22,3,518000,69.14,518000,13964.71,0,19.33,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
30070393,21-Sep-22,3,67000,9,67000,1806.25,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
30070389,21-Sep-22,3,130000,17.09,129964.38,940.02,35.62,19.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
60179235,21-Sep-22,6,435100,60.74,435100,11729.82,0,18,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
100327863,21-Sep-22,10,250200,41.69,250200,6745.11,0,16,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
80102185,21-Sep-22,8,38085.21,6.74,38085.21,1026.74,0,15,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
80102184,21-Sep-22,8,111100,17.5,111100,2995.13,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
10040263,21-Sep-22,1,60000,11.19,60000,1617.53,0,18,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,40,1A
60179239,21-Sep-22,6,350100,44.36,350100,9438.31,0,19.5,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,40,1A
70198211,21-Sep-22,7,80100,10.83,80100,2159.41,0,18.5,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,40,1A
80102178,21-Sep-22,8,50100,7.57,50100,1350.64,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
100327878,21-Sep-22,10,1891758.56,169.3,1891758.56,50999.74,0,20.33,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
60179229,21-Sep-22,6,170100,20.36,170100,4585.71,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,40,1A
30070395,21-Sep-22,3,38000,4.75,38000,1024.44,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
80102186,21-Sep-22,8,21100,2.82,21100,568.83,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
90034518,21-Sep-22,9,87099.99,12.27,85831.04,112.88,1268.95,17.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
40095248,21-Sep-22,4,40816.84,4.93,40816.84,1100.38,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
60179231,21-Sep-22,6,24710,12.88,24710,666.15,0,18,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
70198194,21-Sep-22,7,31100,3.97,31100,838.42,0,20,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
70198205,21-Sep-22,7,38007.94,9.23,38007.94,1024.65,0,18,24,Pawning - Normal Scheme,F,Agriculture,Fishery,40,1A
70198193,21-Sep-22,7,85571.19,14.74,85571.19,2306.91,0,16,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,40,1A
100327861,21-Sep-22,10,440200,59.94,410041.18,1887.32,30158.82,19.5,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
30070390,21-Sep-22,3,31362,4.46,31362,845.49,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
80102183,21-Sep-22,8,107720.48,13,107720.48,2904.03,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
60179236,21-Sep-22,6,127100,15.93,127100,3426.48,0,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,40,1A
100327855,21-Sep-22,10,15396.19,2.78,15396.19,415.06,0,14,24,RP - Pawning - Normal Scheme,F,Agriculture,Other Crops,40,1A
30070391,21-Sep-22,3,80000,11.32,80000,2156.71,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198188,21-Sep-22,7,25100,3.62,25100,676.67,0,21,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
90034514,21-Sep-22,9,140100,16.19,127784.82,84.02,12315.18,22,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
70198206,21-Sep-22,7,156980.29,27.2,156980.29,4232.01,0,17,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
100327877,21-Sep-22,10,92854,10.63,92854,2503.24,0,22,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
50158141,21-Sep-22,5,128887,11.81,128887,3474.65,0,21,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
80102179,21-Sep-22,8,366100,47.33,366100,9869.65,0,19.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
30070394,21-Sep-22,3,648731.99,75.74,577689.83,7597.02,71042.16,21.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
100327873,21-Sep-22,10,282365.37,31.52,282365.37,7612.26,0,18,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
50158144,21-Sep-22,5,85100,12.5,85100,2294.2,0,22,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
50158138,21-Sep-22,5,34100,4.32,34100,919.3,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
50158140,21-Sep-22,5,750100,88.5,750100,20221.88,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
100327876,21-Sep-22,10,113933.49,16.54,113933.49,3071.52,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
100327872,21-Sep-22,10,39703.23,7.88,39703.23,1070.36,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
30070392,21-Sep-22,3,40000,12.29,40000,1078.36,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198189,21-Sep-22,7,68558.38,11.5,68558.38,1848.26,0,16,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,40,1A
60179238,21-Sep-22,6,441240,55.05,441240,11895.34,0,20,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,40,1A
90034515,21-Sep-22,9,100100,20.09,79048.02,987.56,21051.98,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
50158135,21-Sep-22,5,121070,14.75,121070,3263.91,0,22,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
50158136,21-Sep-22,5,40000,5,40000,1078.36,0,23,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198209,21-Sep-22,7,60041.59,8,60041.59,1618.66,0,14,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
50158145,21-Sep-22,5,178100,23.33,178100,4801.37,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198191,21-Sep-22,7,150311.54,13.22,150311.54,4052.24,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
50158137,21-Sep-22,5,179000,23.87,163219.45,643.94,15780.55,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198195,21-Sep-22,7,121100,15.18,121100,3264.72,0,20,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,40,1A
100327857,21-Sep-22,10,37668.25,5,37668.25,1015.49,0,14,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198198,21-Sep-22,7,55490.55,6.55,55490.55,1495.96,0,21,24,RP - Pawning - Normal Scheme,M,Agriculture,House Repairs,40,1A
60179233,21-Sep-22,6,47100,7.5,47100,1269.76,0,16,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
100327862,21-Sep-22,10,206335.54,21.33,206335.54,5562.58,0,18,24,RP - Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
70198210,21-Sep-22,7,89762.01,8.64,89762.01,2419.88,0,19.5,24,RP - Pawning - Normal Scheme,F,Agriculture,Fishery,40,1A
60179237,21-Sep-22,6,63100,7.97,63100,1701.11,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
80102181,21-Sep-22,8,52806.88,7.82,52806.88,1423.62,0,22,24,Pawning - Gold Coins and Biscuits,M,Consumption,Consumption,40,1A
10040264,21-Sep-22,1,299963.99,44.58,299963.99,8086.71,0,20.67,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
30070396,21-Sep-22,3,31903,4.04,31903,860.07,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
100327867,21-Sep-22,10,66100,9.4,66100,1781.98,0,18,24,Pawning - Normal Scheme,F,Trading,Other,40,1A
60179228,21-Sep-22,6,101065,12.08,101065,2724.6,0,21,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
10040262,21-Sep-22,1,50000,6.06,50000,1347.95,0,21,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
100327874,21-Sep-22,10,63200,7.96,63200,1703.8,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
70198200,21-Sep-22,7,79000.79,7.76,79000.79,2129.77,0,20,24,RP - Pawning - Normal Scheme,M,Agriculture,House Repairs,40,1A
70198201,21-Sep-22,7,86355.98,7.79,86355.98,2328.06,0,21,24,RP - Pawning - Gold Coins and Biscuits,M,Agriculture,House Repairs,40,1A
100327860,21-Sep-22,10,626804,83.42,626804,16897.95,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
60179240,21-Sep-22,6,110100,16.55,110100,2968.18,0,18,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,40,1A
100327879,21-Sep-22,10,40920.89,7.5,40920.89,1103.18,0,14,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,40,1A
70198196,21-Sep-22,7,29100,4.64,29100,784.5,0,16,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
70198197,21-Sep-22,7,82100,9.81,82100,2213.33,0,21,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
30070397,21-Sep-22,3,125248,18.38,125248,3376.55,0,21,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
70198203,21-Sep-22,7,87541.88,12.22,87541.88,2360.03,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,40,1A
60179230,21-Sep-22,6,36515,5.85,36515,984.4,0,21,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,40,1A
100327870,21-Sep-22,10,20200,4,20200,544.57,0,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,40,1A
60179214,20-Sep-22,6,21100,2.65,21100,582.71,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,41,1A
70198187,20-Sep-22,7,30100,4.52,30100,831.25,0,21,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
100327840,20-Sep-22,10,64879.58,6.07,64879.58,1791.74,0,18,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
100327839,20-Sep-22,10,36220.89,5.96,36220.89,1000.29,0,16,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
70198179,20-Sep-22,7,100418.52,12.08,100418.52,2773.2,0,18,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
100327843,20-Sep-22,10,67106.8,8.01,67106.8,1853.25,0,22,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
70198185,20-Sep-22,7,70000,7.25,70000,1933.15,0,21,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
70198173,20-Sep-22,7,91100,11.47,91100,2515.86,0,20,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
100327852,20-Sep-22,10,35100,10.1,30092.38,237.44,5007.62,18,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
60179220,20-Sep-22,6,135100,16.9,135100,3730.98,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,41,1A
100327851,20-Sep-22,10,80000,11.93,80000,2209.32,0,20,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
60179223,20-Sep-22,6,83100,10.04,83100,2294.93,0,21,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,41,1A
70198166,20-Sep-22,7,98238.13,8.33,98238.13,2712.99,0,21,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
60179226,20-Sep-22,6,70100,9.97,70100,1935.91,0,21,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,41,1A
30070385,20-Sep-22,3,120100,17.14,120100,3316.74,0,18.33,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
100327825,20-Sep-22,10,80100,11.67,79374.72,730.68,725.28,18,24,Pawning - Normal Scheme,M,Agriculture,Coconut,41,1A
30070381,20-Sep-22,3,85100,11.99,85100,2350.16,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
70198175,20-Sep-22,7,50100,7.54,50100,1383.58,0,18,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,41,1A
70198165,20-Sep-22,7,10100,3.69,10100,278.93,0,18,24,Pawning - Normal Scheme,M,Agriculture,Fishery,41,1A
70198164,20-Sep-22,7,45100,5.67,45100,1245.5,0,20,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,41,1A
70198180,20-Sep-22,7,33066.77,8.11,33066.77,913.19,0,20,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
30070379,20-Sep-22,3,325831,64.39,325831,8998.29,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
70198160,20-Sep-22,7,58100,8.16,58100,1604.52,0,18,24,Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
10040258,20-Sep-22,1,280463.64,24.06,280463.64,7745.41,0,22,24,RP - Pawning - Normal Scheme,M,Agriculture,Agriculture Others,41,1A
100327850,20-Sep-22,10,198061.66,24.11,198061.66,5469.76,0,18,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
100327820,20-Sep-22,10,120100,16.18,120100,3316.73,0,19,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
70198169,20-Sep-22,7,116794.92,12.04,116794.92,3225.46,0,20.5,24,RP - Pawning - Normal Scheme,F,Agriculture,House Repairs,41,1A
30070382,20-Sep-22,3,270000,35.58,270000,7456.44,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
60179222,20-Sep-22,6,11100,1.8,11100,306.54,0,16,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,41,1A
60179215,20-Sep-22,6,94100,11.83,94100,2598.71,0,19.5,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,41,1A
100327830,20-Sep-22,10,270000,33.33,270000,7456.43,0,19,24,RP - Pawning - Normal Scheme,F,Agriculture,Tea,41,1A
30070372,20-Sep-22,3,768912.99,98.96,768912.99,21234.65,0,19.67,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
70198159,20-Sep-22,7,200100,40.05,127073.59,2255.99,73026.41,21,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,41,1A
100327834,20-Sep-22,10,30100,4.26,30100,831.25,0,18,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
50158129,20-Sep-22,5,120100,20.17,120100,3316.73,0,22,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
100327829,20-Sep-22,10,46517.82,8.08,46517.82,1284.66,0,19,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
100327828,20-Sep-22,10,66323.1,9.83,66323.1,1831.61,0,18,24,Pawning - Normal Scheme,F,Agriculture,Fishery,41,1A
100327847,20-Sep-22,10,74200,11.65,74200,2049.14,0,16,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
70198170,20-Sep-22,7,1084501.1,103.02,1084501.1,29950.06,0,22,24,RP - Pawning - Normal Scheme,M,Agriculture,House Repairs,41,1A
90034512,20-Sep-22,9,231469.63,35.8,126057.02,2072.17,105412.61,18,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
100327837,20-Sep-22,10,75100,10.55,75100,2073.99,0,18,24,Pawning - Normal Scheme,F,Agriculture,Coconut,41,1A
60179221,20-Sep-22,6,95910,13.12,95910,2648.7,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,41,1A
60179217,20-Sep-22,6,100100,15.02,100100,2764.4,0,18,24,Pawning - Normal Scheme,M,Agriculture,Agriculture Others,41,1A
100327822,20-Sep-22,10,45100,8.01,45100,1245.5,0,18,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
30070384,20-Sep-22,3,69000,7.96,69000,1905.53,0,22,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
30070380,20-Sep-22,3,180000,26.5,180000,4970.96,0,19,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
50158125,20-Sep-22,5,198411,22.71,198411,5479.4,0,18,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
60179224,20-Sep-22,6,231473.98,30.04,231473.98,6392.48,0,19,24,RP - Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
30070376,20-Sep-22,3,601458.99,77.14,601458.99,16610.16,0,19.67,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
30070377,20-Sep-22,3,692720,89.05,692720,19130.46,0,20,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
30070375,20-Sep-22,3,504829.99,74.07,504829.99,13941.6,0,17.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
30070378,20-Sep-22,3,699930,96.79,699930,19329.58,0,18.5,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
100327824,20-Sep-22,10,20100,5.06,20100,555.09,0,14,24,Pawning - Normal Scheme,M,Agriculture,Rubber,41,1A
70198177,20-Sep-22,7,12210.92,7.48,12210.92,337.22,0,20,24,Pawning - Normal Scheme,M,Agriculture,House Repairs,41,1A
80102176,20-Sep-22,8,25738.77,4.1,25738.77,710.81,0,20,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
80102172,20-Sep-22,8,309100,36.81,309100,8536.23,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
50158128,20-Sep-22,5,68867,8.16,68867,1901.86,0,22,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
100327826,20-Sep-22,10,40100,7.81,40100,1107.42,0,16,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
50158121,20-Sep-22,5,188617.99,22.45,188617.99,5208.96,0,21.33,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
60179219,20-Sep-22,6,241845.75,34.11,241845.75,6678.92,0,18.5,24,Pawning - Normal Scheme,M,Consumption,Consumption,41,1A
30070370,20-Sep-22,3,100000,14.31,100000,2761.64,0,21,24,Pawning - Normal Scheme,F,Consumption,Consumption,41,1A
60179225,20-Sep-22,6,213650,32.04,213650,5900.25,0,20,24,Pawning - Normal Scheme,F,Agriculture,Agriculture Others,41,1A
